Date_Time,Rainfall,Solar_Energy,Relative_Humidity,Temperature,ObjectId
2009/08/01 15:00:00+00,,,,,15225
2017/10/09 23:00:00+00,0,0,,,15226
2017/08/19 11:00:00+00,0,688.6,,,15227
2009/04/21 09:00:00+00,0,555.5,67,13.6,15228
2009/08/02 09:00:00+00,,,,,15229
2017/10/10 00:00:00+00,0,0,,,15230
2017/08/19 15:00:00+00,0,408.9,,,15231
2009/04/22 02:00:00+00,0,-0.3,97.4,9.8,15232
2009/08/05 00:00:00+00,0.2,-0.3,96.9,17.5,15233
2017/10/18 07:00:00+00,0,13.5,,,15234
2017/08/27 19:00:00+00,0,0,,,15235
2009/04/26 14:00:00+00,0,196.3,58.6,13.6,15236
2009/08/07 03:00:00+00,0,-1.6,94.3,13,15237
2017/10/22 00:00:00+00,0,0,,,15238
2017/08/30 11:00:00+00,0,354.7,,,15239
2009/05/05 08:00:00+00,0,194.4,81.4,13.5,15240
2009/08/11 12:00:00+00,0,601.2,46.3,26.6,15241
2012/09/10 12:00:00+00,0,350.2,78.6,20.4,15242
2017/08/30 14:00:00+00,0,151.3,,,15243
2009/05/09 11:00:00+00,0,446.3,51.3,13.7,15244
2009/08/15 07:00:00+00,0,152.3,84.4,18.3,15245
2017/11/14 22:00:00+00,0,0,,,15246
2017/09/04 15:00:00+00,0,258.1,,,15247
2009/05/09 15:00:00+00,0,470,46.9,16.1,15248
2009/08/18 14:00:00+00,0,334.9,60.6,21.1,15249
2012/09/21 05:00:00+00,0,0.3,87.6,11.5,15250
2018/11/24 02:00:00+00,0,0,,,15251
2009/05/10 11:00:00+00,0,587.7,45.4,17.7,15252
2009/08/20 18:00:00+00,0,49,63.6,18,15253
2017/11/20 10:00:00+00,0.6,32.9,,,15254
2018/11/25 08:00:00+00,0,3.6,,,15255
2009/05/10 19:00:00+00,0,8.3,48,17.2,15256
2009/08/22 04:00:00+00,0,-0.4,89.1,13.5,15257
2017/11/20 14:00:00+00,1,53.6,,,15258
2018/11/25 15:00:00+00,0,36.2,,,15259
2009/05/13 11:00:00+00,0,90.7,95.3,11.1,15260
2009/08/22 15:00:00+00,0,240.7,58.7,20.5,15261
2017/11/27 07:00:00+00,0.2,0.2,,,15262
2009/12/17 20:00:00+00,0,-1.9,70.6,0.7,15263
2009/05/14 21:00:00+00,0,-0.4,96.6,12.9,15264
2017/02/13 16:00:00+00,0,124.5,,,15265
2017/12/07 17:00:00+00,0,0,,,15266
2009/12/18 11:00:00+00,0,129.7,70.4,1.2,15267
2009/05/15 14:00:00+00,0,559.8,69.8,15.1,15268
2017/02/28 02:00:00+00,0.2,0,,,15269
2017/12/08 17:00:00+00,0,0,,,15270
2009/12/22 18:00:00+00,0,-2.1,95.7,1.2,15271
2009/05/21 12:00:00+00,0,793.9,54,17.5,15272
2017/03/01 20:00:00+00,0,0.9,,,15273
2012/10/28 18:00:00+00,1.8,0,100,9.1,15274
2008/02/28 14:00:00+00,0,284.8,46.3,13.7,15275
2009/05/23 08:00:00+00,0,632.9,58.1,17.6,15276
2017/03/03 09:00:00+00,1,19,,,15277
2018/03/24 02:00:00+00,0,0,,,15278
2008/02/28 21:00:00+00,0,-1.3,85.3,6.3,15279
2009/05/30 05:00:00+00,,,,,15280
2017/03/03 15:00:00+00,0,85.6,,,15281
2012/11/09 09:00:00+00,0,41.5,81.3,9.6,15282
2008/03/01 01:00:00+00,2.6,-0.4,82.1,11.5,15283
2009/06/02 08:00:00+00,0,635.1,37.3,21.2,15284
2017/03/05 22:00:00+00,0,0,,,15285
2018/03/25 17:00:00+00,0,48.5,,,15286
2008/03/01 14:00:00+00,0,285,61.5,11.6,15287
2009/06/02 13:00:00+00,0,826.7,30.3,26.6,15288
2017/03/07 05:00:00+00,0,0,,,15289
2018/03/26 23:00:00+00,0,0,,,15290
2008/03/01 23:00:00+00,0,-0.3,92.4,11.3,15291
2009/06/02 14:00:00+00,0,744,30.2,26.8,15292
2017/03/09 13:00:00+00,0,530.8,,,15293
2008/06/03 02:00:00+00,0,-0.3,96.7,13.4,15294
2012/11/19 06:00:00+00,0,0,75.7,9.6,15295
2008/03/02 00:00:00+00,0,-0.3,92.6,11.3,15296
2009/06/08 19:00:00+00,0,41.8,61.6,15.4,15297
2018/09/21 05:00:00+00,0,5.2,,,15298
2017/03/10 02:00:00+00,0,0,,,15299
2018/03/30 14:00:00+00,0,102.8,,,15300
2008/06/04 08:00:00+00,0,565.2,60.8,16.6,15301
2008/03/05 02:00:00+00,0,-2.1,87.8,1.2,15302
2009/03/19 08:00:00+00,0,274.5,75.3,9.4,15303
2017/03/13 18:00:00+00,0,13.6,,,15304
2008/06/13 05:00:00+00,0,134.3,63.7,12.9,15305
2009/03/21 10:00:00+00,0,523.3,38.6,15.1,15306
2008/07/02 16:00:00+00,0,318.4,58.7,19,15307
2009/03/22 07:00:00+00,0,186.1,55.8,10.3,15308
2008/07/04 00:00:00+00,0,-1.8,88.9,11.1,15309
2009/03/26 09:00:00+00,0,75.1,95.8,9.4,15310
2008/07/05 06:00:00+00,0,192.8,84.1,16.2,15311
2018/10/01 07:00:00+00,0,198.5,,,15312
2008/07/07 16:00:00+00,1.2,108.9,82.9,15.4,15313
2009/04/06 02:00:00+00,0,-1.8,89.9,5.5,15314
2008/07/08 19:00:00+00,0,60.7,76.1,15.2,15315
2018/10/11 01:00:00+00,0,0,,,15316
2008/07/10 10:00:00+00,0,314.4,63.5,18.4,15317
2018/10/11 10:00:00+00,0,73,,,15318
2008/07/10 16:00:00+00,0.2,215.2,86.4,15.8,15319
2009/04/06 13:00:00+00,0,304.3,63.4,13.8,15320
2008/07/10 23:00:00+00,0,-1.4,89.8,13.9,15321
2018/10/13 05:00:00+00,0.2,0,,,15322
2008/07/12 03:00:00+00,0,-1.3,79.4,11.9,15323
2009/04/11 14:00:00+00,0,482.8,27.8,17.8,15324
2008/07/12 10:00:00+00,0.6,472.8,63,16.6,15325
2018/10/31 08:00:00+00,0,35.2,,,15326
2008/07/13 11:00:00+00,0,593.5,47.4,21.6,15327
2009/04/15 00:00:00+00,0,-1.4,80.6,12.3,15328
2008/07/17 18:00:00+00,0,91.1,71.9,17,15329
2008/07/18 12:00:00+00,0,513.9,70.9,20.1,15330
2008/07/21 15:00:00+00,0,641.9,35.8,23.3,15331
2008/07/22 14:00:00+00,0,614.8,60.4,22.5,15332
2008/07/22 17:00:00+00,0,321.8,68.2,20.6,15333
2008/07/23 02:00:00+00,0,-1,92.8,14.4,15334
2008/07/24 16:00:00+00,0,464.5,33.2,26.3,15335
2008/07/27 05:00:00+00,0,64.7,92.2,15.3,15336
2008/08/01 15:00:00+00,0,321.5,75.3,19.3,15337
2008/08/02 14:00:00+00,0,743.9,56.8,21.9,15338
2008/08/04 03:00:00+00,0,-0.9,94.1,14.2,15339
2008/08/10 03:00:00+00,0,-1.2,82.5,15.4,15340
2008/08/12 03:00:00+00,2.4,-0.3,96.2,14.3,15341
2009/01/26 23:00:00+00,0,-2.1,93.1,3.5,15342
2009/01/27 02:00:00+00,0,-1.2,97,2.6,15343
2009/02/02 00:00:00+00,0,-1.4,77.7,-2.2,15344
2009/02/02 11:00:00+00,0,92.3,87.2,-0.4,15345
2009/02/03 03:00:00+00,0,-1,89.4,-1.1,15346
2009/02/06 00:00:00+00,0.4,-0.2,98,0.7,15347
2009/02/06 23:00:00+00,0,-2,83.4,0,15348
2009/02/07 04:00:00+00,0,-2,88.7,-1.8,15349
2009/02/11 23:00:00+00,0,-2.1,91.8,2.2,15350
2009/06/09 03:00:00+00,0,-0.1,84.2,11.8,15351
2013/02/13 17:00:00+00,0,7.1,96.1,4.3,15352
2009/06/09 15:00:00+00,0,287.5,44.2,18.7,15353
2009/01/28 03:00:00+00,0.4,-0.2,96.7,8.9,15354
2009/06/12 00:00:00+00,0,-2.2,86.1,10.6,15355
2018/05/01 03:00:00+00,0,0,,,15356
2009/06/13 17:00:00+00,0,217.7,75.4,18.5,15357
2009/01/28 05:00:00+00,0,-0.2,96.8,8,15358
2009/06/14 06:00:00+00,0,282,68.4,18.4,15359
2018/05/09 23:00:00+00,0,0,,,15360
2009/06/15 08:00:00+00,0,544.7,51.2,22.1,15361
2009/01/29 21:00:00+00,0,-0.4,86.5,4.2,15362
2009/06/19 13:00:00+00,0,400.8,62.2,17.7,15363
2018/05/12 06:00:00+00,0,198.9,,,15364
2009/06/20 10:00:00+00,0,354.3,58,18.6,15365
2009/02/03 19:00:00+00,0,-0.7,93.9,1.4,15366
2009/06/25 05:00:00+00,0,33,83.8,13.6,15367
2018/05/12 12:00:00+00,0,414.7,,,15368
2009/06/27 16:00:00+00,0,310.6,42.1,26,15369
2018/05/14 05:00:00+00,0,158.4,,,15370
2009/06/28 12:00:00+00,0,390.2,44.2,24.9,15371
2018/05/16 08:00:00+00,0,161.5,,,15372
2009/07/01 17:00:00+00,0,286.1,42.1,29.3,15373
2018/05/16 18:00:00+00,0,82.4,,,15374
2009/07/02 01:00:00+00,0,-2.1,61.8,21.1,15375
2018/05/16 19:00:00+00,0,15.5,,,15376
2009/07/02 19:00:00+00,0,38.4,66,24,15377
2018/05/26 14:00:00+00,0,389,,,15378
2009/07/06 21:00:00+00,0.4,0.3,89.4,15.3,15379
2018/05/29 06:00:00+00,0,51.8,,,15380
2009/07/08 12:00:00+00,0,283.5,48.5,20.4,15381
2018/06/01 10:00:00+00,0,460.5,,,15382
2009/07/10 07:00:00+00,0,435.8,61.3,18.5,15383
2009/02/05 05:00:00+00,0,-0.3,96.9,-0.3,15384
2008/05/21 15:00:00+00,0,340.3,41.5,18.1,15385
2018/06/02 10:00:00+00,0,698.9,,,15386
2008/05/21 20:00:00+00,0,-2.4,57.3,14.2,15387
2009/02/20 13:00:00+00,0,264.9,52.2,12.1,15388
2008/05/22 06:00:00+00,0,272.9,65.8,13.4,15389
2018/09/04 18:00:00+00,0,3.5,,,15390
2008/05/23 10:00:00+00,0,641,55.6,19.5,15391
2009/02/21 03:00:00+00,0,-0.5,84,6.4,15392
2008/05/25 17:00:00+00,0,57,87.7,14.2,15393
2018/09/10 19:00:00+00,0,0,,,15394
2008/05/26 01:00:00+00,0,-0.6,91.4,11.5,15395
2009/02/21 19:00:00+00,0,-1.8,85.3,7,15396
2008/05/28 00:00:00+00,0,-0.8,91.7,13.1,15397
2018/09/13 19:00:00+00,0,0,,,15398
2008/06/01 17:00:00+00,0,47.4,79.8,17.9,15399
2009/02/23 05:00:00+00,0,-1.1,82.6,7.9,15400
2018/09/07 20:00:00+00,0,0,,,15401
2012/08/01 01:00:00+00,0,0,92.6,16.6,15402
2018/09/13 22:00:00+00,0,0.1,,,15403
2012/08/05 01:00:00+00,0,0,95.3,15.1,15404
2018/09/21 10:00:00+00,0,316.4,,,15405
2012/08/08 09:00:00+00,0,181.9,87.4,19.3,15406
2018/10/01 15:00:00+00,0,140,,,15407
2012/08/11 12:00:00+00,0,510.3,48,23.7,15408
2018/10/02 20:00:00+00,0,0,,,15409
2012/08/12 17:00:00+00,0,105.2,72.9,21.6,15410
2018/10/08 08:00:00+00,0,163.4,,,15411
2012/08/15 06:00:00+00,0,35.4,76.1,20.2,15412
2018/10/16 04:00:00+00,0,0,,,15413
2012/08/18 02:00:00+00,0,0,96.1,17.6,15414
2018/10/18 01:00:00+00,0,0,,,15415
2012/08/19 04:00:00+00,0,0.5,99.2,17.9,15416
2018/10/22 10:00:00+00,0,404.4,,,15417
2012/08/21 05:00:00+00,0,9.1,97.9,16.4,15418
2018/10/22 23:00:00+00,0,0,,,15419
2012/08/24 23:00:00+00,0,0,95.6,17,15420
2018/11/02 18:00:00+00,0,0,,,15421
2011/11/01 12:00:00+00,0,262.8,71.9,15.5,15422
2018/11/03 07:00:00+00,0,0.7,,,15423
2011/11/10 15:00:00+00,0,117,85.4,15.6,15424
2018/11/03 19:00:00+00,0,0,,,15425
2011/11/11 05:00:00+00,0,0,93.9,14,15426
2018/11/08 08:00:00+00,0.6,4.6,,,15427
2011/11/14 16:00:00+00,0,13.1,98,9.4,15428
2018/11/13 00:00:00+00,1,0,,,15429
2011/11/18 04:00:00+00,0,0,85.7,13.5,15430
2018/11/13 20:00:00+00,0,0,,,15431
2011/11/28 17:00:00+00,0,0,89.9,11.3,15432
2017/07/08 08:00:00+00,0,225.2,,,15433
2011/11/30 16:00:00+00,0,8.4,75.9,11.7,15434
2017/07/11 16:00:00+00,2.2,41.2,,,15435
2011/11/30 23:00:00+00,2.2,0,98,11.1,15436
2017/07/12 14:00:00+00,0,390.7,,,15437
2011/12/01 12:00:00+00,0,150.2,79,10.4,15438
2017/07/20 13:00:00+00,0,619,,,15439
2011/12/05 16:00:00+00,0,14.4,72.4,7.2,15440
2017/07/21 05:00:00+00,0,16.7,,,15441
2011/12/11 02:00:00+00,0,0,83.1,6.9,15442
2017/07/22 00:00:00+00,0,0,,,15443
2011/12/12 13:00:00+00,0,165.4,80.2,8.6,15444
2017/07/22 13:00:00+00,0,249.5,,,15445
2011/12/14 02:00:00+00,0,0,86.1,5.5,15446
2017/07/25 00:00:00+00,0,0,,,15447
2011/12/14 15:00:00+00,2.2,3.5,95.7,3.9,15448
2017/07/25 22:00:00+00,0,0,,,15449
2011/12/15 22:00:00+00,0.6,0,96.2,4.9,15450
2013/12/19 09:00:00+00,0,23.4,82.4,5.8,15451
2017/08/12 03:00:00+00,0,0.2,,,15452
2013/12/20 16:00:00+00,0,13.1,81.9,10.2,15453
2017/08/12 08:00:00+00,0,229.6,,,15454
2013/12/20 22:00:00+00,0.8,0.1,86.2,11.8,15455
2017/08/14 00:00:00+00,0,0,,,15456
2013/12/21 23:00:00+00,0,0,86,8.6,15457
2017/08/16 14:00:00+00,0,433.6,,,15458
2012/03/05 14:00:00+00,0,334.5,44.4,11.9,15459
2017/08/24 09:00:00+00,0,294.5,,,15460
2012/03/12 23:00:00+00,0,0,99.8,5.5,15461
2017/08/25 06:00:00+00,0,164.5,,,15462
2012/03/14 00:00:00+00,0,0,100,7.3,15463
2017/08/25 11:00:00+00,0,426.9,,,15464
2012/03/17 04:00:00+00,0.4,0,93.3,10,15465
2017/08/26 05:00:00+00,0,14.6,,,15466
2012/03/17 07:00:00+00,0,6.3,99.1,8.2,15467
2017/08/28 10:00:00+00,0,544.9,,,15468
2012/03/18 01:00:00+00,0,0,100,3.6,15469
2017/09/05 14:00:00+00,0,298.3,,,15470
2012/03/22 14:00:00+00,0,428.5,43.1,18.1,15471
2013/08/26 10:00:00+00,0,454.9,66.3,21.1,15472
2012/03/25 06:00:00+00,0,29.1,94.3,7.1,15473
2017/09/06 10:00:00+00,0,510.7,,,15474
2012/03/30 20:00:00+00,0,0,85.1,10.4,15475
2013/08/26 23:00:00+00,0,0,78.2,18,15476
2012/03/31 05:00:00+00,0,1.2,79,9.7,15477
2013/08/29 22:00:00+00,0,0,96.8,17.1,15478
2012/04/02 07:00:00+00,0,207.1,66,9.4,15479
2017/09/10 10:00:00+00,0,229.7,,,15480
2012/04/02 18:00:00+00,0,13.3,58.9,12.2,15481
2013/09/02 04:00:00+00,0,0,91.2,14.9,15482
2012/04/05 20:00:00+00,0,0,64.6,8,15483
2017/09/12 19:00:00+00,0.2,0.1,,,15484
2012/04/06 08:00:00+00,0,383.5,51.1,11.7,15485
2017/09/14 04:00:00+00,0,0,,,15486
2012/04/08 07:00:00+00,0,97,95.1,10.9,15487
2017/09/21 08:00:00+00,0,66.8,,,15488
2012/04/09 02:00:00+00,0,0,98.1,9.5,15489
2013/09/09 14:00:00+00,0,399.8,57.7,19.9,15490
2012/04/12 02:00:00+00,0,0,96.6,6.1,15491
2017/09/25 22:00:00+00,0,0,,,15492
2012/04/12 22:00:00+00,0,0,98.2,5.3,15493
2013/09/17 04:00:00+00,0,0,71.4,11.9,15494
2012/04/18 01:00:00+00,0,0,84.7,7.4,15495
2017/09/27 14:00:00+00,0.2,58.1,,,15496
2012/04/27 07:00:00+00,0,154.1,84.3,10.9,15497
2017/09/27 18:00:00+00,0,0.9,,,15498
2012/04/28 10:00:00+00,0,100.7,91.1,8.5,15499
2013/09/18 04:00:00+00,1,0,98.1,13.2,15500
2013/04/16 19:00:00+00,0,0.1,71.5,11.7,15501
2018/07/22 04:00:00+00,0,17.8,,,15502
2013/10/01 16:00:00+00,0,18.6,91.9,17.7,15503
2018/07/23 15:00:00+00,0,432.2,,,15504
2013/10/05 08:00:00+00,0,139,90.3,17.2,15505
2018/07/24 05:00:00+00,0,120.1,,,15506
2013/10/09 14:00:00+00,0,304,57.4,16.8,15507
2018/07/28 19:00:00+00,0.2,6,,,15508
2013/10/13 14:00:00+00,0,32.7,99.8,11.2,15509
2018/07/29 11:00:00+00,0,244.2,,,15510
2013/10/15 17:00:00+00,0,0.1,85.2,12.6,15511
2018/07/30 16:00:00+00,0,164.8,,,15512
2013/10/18 05:00:00+00,0,0,100,13.7,15513
2018/07/31 02:00:00+00,0,0,,,15514
2013/10/21 10:00:00+00,0.2,110.1,96.1,17,15515
2018/07/31 07:00:00+00,0,399.5,,,15516
2013/10/26 17:00:00+00,0,0,84.2,15.7,15517
2018/08/02 20:00:00+00,0,0,,,15518
2013/10/28 10:00:00+00,6.7,54,98.1,10.4,15519
2018/08/04 11:00:00+00,0,681.1,,,15520
2013/10/29 22:00:00+00,0,0,91.4,7.5,15521
2018/08/10 11:00:00+00,0,715.2,,,15522
2013/10/29 23:00:00+00,0,0,96.1,6.6,15523
2018/08/13 08:00:00+00,0,457.4,,,15524
2013/11/05 05:00:00+00,0,0,100,10,15525
2018/08/22 13:00:00+00,0,316.7,,,15526
2013/11/08 20:00:00+00,0,0,95.5,7.7,15527
2018/08/23 03:00:00+00,1.8,0,,,15528
2013/11/11 23:00:00+00,0,0,100,13.1,15529
2018/08/23 05:00:00+00,0,18.8,,,15530
2013/11/13 06:00:00+00,0,0,100,2.3,15531
2017/07/07 03:00:00+00,0,0.8,,,15532
2013/11/15 08:00:00+00,0,15.3,100,2.2,15533
2017/07/08 19:00:00+00,0,17.3,,,15534
2013/11/15 18:00:00+00,0,0,89.4,8.9,15535
2017/07/09 13:00:00+00,0,490.3,,,15536
2013/11/16 14:00:00+00,0,41.5,98.9,8.2,15537
2017/07/10 02:00:00+00,0,0,,,15538
2013/11/20 16:00:00+00,0,25.6,70.2,7.9,15539
2017/07/22 02:00:00+00,0,0,,,15540
2013/11/22 07:00:00+00,0,0,100,3,15541
2017/07/24 15:00:00+00,0,376.2,,,15542
2013/11/22 22:00:00+00,0,0,97.3,3.6,15543
2017/07/28 02:00:00+00,0,0,,,15544
2013/12/06 20:00:00+00,0,0,97.8,8.1,15545
2017/08/02 23:00:00+00,0,0,,,15546
2013/12/12 10:00:00+00,0,34.8,94.7,9.8,15547
2017/08/07 03:00:00+00,0,0,,,15548
2013/12/14 16:00:00+00,0.2,7.9,83.1,12.3,15549
2017/08/11 13:00:00+00,0,161.6,,,15550
2008/03/08 22:00:00+00,0,-0.3,88.3,7.7,15551
2017/03/14 20:00:00+00,0,0,,,15552
2008/03/12 05:00:00+00,0,-1.3,60.5,6.9,15553
2017/03/15 04:00:00+00,0,0,,,15554
2008/03/12 23:00:00+00,0,-1.2,79.3,8.2,15555
2017/03/17 11:00:00+00,0,243.8,,,15556
2008/03/13 22:00:00+00,0,-0.6,96.8,7.9,15557
2017/03/19 13:00:00+00,0,112.8,,,15558
2008/03/17 09:00:00+00,0,440.7,64.5,8,15559
2017/03/24 02:00:00+00,0,0,,,15560
2008/03/20 00:00:00+00,0,-1.7,78.3,4.4,15561
2018/06/05 22:00:00+00,0,0,,,15562
2008/03/20 01:00:00+00,0,-1.2,76.1,4.7,15563
2018/06/06 13:00:00+00,0,704.3,,,15564
2008/04/04 18:00:00+00,0,20.6,84.9,9.6,15565
2018/06/06 15:00:00+00,0,556.8,,,15566
2008/04/06 13:00:00+00,0,573.8,40,7.9,15567
2018/06/12 02:00:00+00,0,0,,,15568
2008/04/11 12:00:00+00,0,533.5,62.2,10.1,15569
2018/06/12 12:00:00+00,0,226.6,,,15570
2008/04/13 04:00:00+00,0,-0.8,82.9,6.4,15571
2018/06/14 13:00:00+00,0,750.8,,,15572
2008/04/21 14:00:00+00,0,448.6,71.4,13.7,15573
2018/06/14 23:00:00+00,0,0,,,15574
2008/04/28 14:00:00+00,0,520,59,12.9,15575
2018/06/18 23:00:00+00,0.2,0,,,15576
2008/04/30 17:00:00+00,0,75.6,84.3,9.6,15577
2018/06/22 23:00:00+00,0,0,,,15578
2008/05/03 17:00:00+00,0,84.4,47.9,18.4,15579
2018/06/23 08:00:00+00,0,555.3,,,15580
2008/05/06 02:00:00+00,0,-2,71.4,12.9,15581
2018/06/26 22:00:00+00,0,0,,,15582
2008/05/10 16:00:00+00,0,177.6,47.1,23.4,15583
2018/06/29 04:00:00+00,0,64,,,15584
2008/05/12 01:00:00+00,0,-2.2,73,16,15585
2018/06/30 12:00:00+00,0,765.4,,,15586
2008/05/12 12:00:00+00,0,789.2,35.3,25.7,15587
2018/07/02 23:00:00+00,0,0,,,15588
2008/05/12 21:00:00+00,0,-2.3,59.7,18.4,15589
2018/07/03 08:00:00+00,0,494.5,,,15590
2013/04/05 14:00:00+00,0,446.5,34.7,10,15591
2018/07/06 01:00:00+00,0,0,,,15592
2013/04/05 18:00:00+00,0,6.5,41.7,7.8,15593
2018/07/07 14:00:00+00,0,674.7,,,15594
2013/04/06 14:00:00+00,0,546.9,35.1,12.4,15595
2018/07/11 04:00:00+00,0,46.1,,,15596
2013/04/07 17:00:00+00,0,51.5,47.2,8.3,15597
2018/07/14 11:00:00+00,0,725.2,,,15598
2013/04/14 07:00:00+00,0,153.5,76.6,13.8,15599
2018/07/16 18:00:00+00,0,135,,,15600
2010/02/14 21:00:00+00,0,-0.7,85.5,4.2,15601
2010/02/16 05:00:00+00,,,,,15602
2010/02/16 20:00:00+00,0,-1.1,90.3,3.3,15603
2010/02/17 14:00:00+00,0.2,108.2,77.8,5.9,15604
2010/02/20 22:00:00+00,0,-1.1,95.2,0.1,15605
2010/02/22 21:00:00+00,0,-0.8,78.4,3,15606
2010/02/28 01:00:00+00,0,-0.6,95.7,6.1,15607
2010/02/28 06:00:00+00,0,-0.1,97.3,4.9,15608
2010/03/02 08:00:00+00,0.6,221.7,77.9,6.5,15609
2010/03/06 08:00:00+00,0,127.7,75.9,6.7,15610
2010/03/10 10:00:00+00,0,90.1,72.9,4.5,15611
2010/03/11 09:00:00+00,0,390.2,70.5,5.6,15612
2010/03/12 08:00:00+00,0,126.8,81.9,5.8,15613
2010/03/16 00:00:00+00,0,-1.8,91.2,2.3,15614
2009/07/13 10:00:00+00,0.2,331.7,80.2,17.4,15615
2009/07/13 16:00:00+00,0,294.1,63.9,19.5,15616
2009/07/13 22:00:00+00,0,-0.7,89.1,16,15617
2009/07/15 01:00:00+00,0,0.9,88.8,15.6,15618
2009/10/19 11:00:00+00,0,95.7,75.9,12.2,15619
2009/07/18 22:00:00+00,1,-0.8,85.2,15,15620
2009/07/27 06:00:00+00,,,,,15621
2009/07/29 17:00:00+00,8.7,25.7,93.9,14.8,15622
2009/10/19 16:00:00+00,0,35.5,61.7,11.8,15623
2009/07/31 15:00:00+00,,,,,15624
2010/06/05 07:00:00+00,0,224.5,75.3,17.8,15625
2009/10/19 20:00:00+00,0,-0.9,72.6,9.7,15626
2009/08/02 17:00:00+00,0,157.5,53.9,19.2,15627
2010/06/06 08:00:00+00,0,269.3,79.4,17,15628
2009/10/20 11:00:00+00,0,50.4,94.2,12.6,15629
2009/08/03 11:00:00+00,0,356.3,59.2,20.1,15630
2010/06/10 11:00:00+00,0,264,79,17.2,15631
2009/10/22 21:00:00+00,0,-1.9,90,11.7,15632
2009/08/07 02:00:00+00,0,-2,91.8,14.1,15633
2010/06/14 10:00:00+00,0,361.5,76.4,15.9,15634
2009/10/23 06:00:00+00,0,1.3,91.4,10.8,15635
2009/08/07 04:00:00+00,0,1.7,95.7,12.4,15636
2010/06/22 14:00:00+00,0,792.8,35,24.5,15637
2009/11/04 08:00:00+00,0,89.1,78.8,9.9,15638
2009/08/07 11:00:00+00,0,800.4,38.7,25.4,15639
2010/06/25 03:00:00+00,0,0,91.8,12.9,15640
2009/11/06 04:00:00+00,0,-1.1,86.4,9.2,15641
2009/08/08 02:00:00+00,0,-1.4,92.8,12.1,15642
2010/06/29 17:00:00+00,0,277.3,56.1,23,15643
2009/08/16 05:00:00+00,0,46.9,80.4,16.7,15644
2009/11/11 04:00:00+00,0,-0.2,99.3,7.7,15645
2007/09/22 00:00:00+00,0,-0.6,93.5,14.5,15646
2010/07/05 00:00:00+00,0,0,86.4,16.4,15647
2009/08/19 13:00:00+00,0,566.6,56.8,25.4,15648
2009/11/11 05:00:00+00,0,-0.2,99.5,7.3,15649
2010/07/05 19:00:00+00,0,84.8,49.1,19.4,15650
2006/03/26 23:00:00+00,0,-0.2,86.7,12,15651
2007/10/10 23:00:00+00,0,-1.6,93.4,10.1,15652
2009/08/23 06:00:00+00,0,117.4,83.9,17,15653
2009/11/11 21:00:00+00,0,0.9,93,9.4,15654
2010/07/19 13:00:00+00,0,574.8,40.7,25.6,15655
2006/04/02 03:00:00+00,0,-1.9,82.1,7.1,15656
2007/10/09 07:00:00+00,1.2,10.5,92.9,15.3,15657
2009/08/23 07:00:00+00,0,155.2,77.9,18.1,15658
2009/11/12 09:00:00+00,0,125.8,89.1,11,15659
2010/07/20 15:00:00+00,0,124.8,74.6,21.3,15660
2006/04/11 08:00:00+00,0,92.3,66.9,6.2,15661
2007/09/30 04:00:00+00,0,-0.5,78.6,12.3,15662
2009/08/24 05:00:00+00,0,10,91.4,16.9,15663
2009/11/14 12:00:00+00,0,115.3,81.4,11.4,15664
2010/07/22 14:00:00+00,0,512,52.4,22.3,15665
2006/07/06 06:00:00+00,3.7,6.4,96.8,17,15666
2007/10/26 21:00:00+00,0,-1.1,88,11.6,15667
2009/08/26 05:00:00+00,0,3.2,86.9,16.8,15668
2009/11/18 18:00:00+00,0,-0.7,74.8,13.7,15669
2010/07/24 07:00:00+00,0,250.3,68.6,19.1,15670
2006/07/18 10:00:00+00,0,823.3,29.4,29.3,15671
2007/10/27 00:00:00+00,0,-0.6,89.8,11.7,15672
2009/08/27 03:00:00+00,0,-0.9,96.7,14.9,15673
2009/02/12 04:00:00+00,0,-2,96.1,-1.1,15674
2009/11/19 06:00:00+00,0,-1.1,76.6,14,15675
2009/11/19 18:00:00+00,0,-1.6,72.5,14.1,15676
2009/11/30 00:00:00+00,0,-0.1,93.4,6,15677
2009/12/12 13:00:00+00,0,62.8,88.2,6.7,15678
2009/12/12 21:00:00+00,0,-1.9,94,4.4,15679
2005/09/25 09:00:00+00,0,419.6,70,17.7,15680
2005/11/19 12:00:00+00,0,305,71.2,5.9,15681
2005/11/19 13:00:00+00,0,289.8,68.4,6.5,15682
2005/11/09 19:00:00+00,0,-3.4,73.8,7.7,15683
2005/11/28 17:00:00+00,0,-0.9,73.5,3.4,15684
2005/11/28 05:00:00+00,0,-2.3,92.4,-0.1,15685
2005/11/26 14:00:00+00,0,84.5,63,8,15686
2005/12/06 18:00:00+00,0,-2.8,86.8,5.8,15687
2005/12/02 17:00:00+00,1.6,0.4,85.1,8.2,15688
2005/11/22 12:00:00+00,0,78.1,93.7,5.8,15689
2005/11/20 23:00:00+00,0,-1.6,97.1,-1.3,15690
2005/11/05 23:00:00+00,0,-0.3,83.5,14.6,15691
2005/11/03 16:00:00+00,0,49.9,71.6,14.4,15692
2005/11/03 04:00:00+00,0,-1.6,76.9,15.1,15693
2005/11/04 02:00:00+00,0,-1.7,80.7,10.3,15694
2005/11/04 19:00:00+00,0,-3.1,70.1,9.4,15695
2005/12/08 16:00:00+00,0,20.6,79.1,7.8,15696
